2024-08-29 15:38:21.332,280,4095,1553,0,1245,1444,413,2504,1056,2014
2024-08-29 15:38:21.444,0,601,1453,0,1661,1614,0,1096,1230,4095
2024-08-29 15:38:21.493,0,0,1433,0,1737,1789,0,876,1721,4095
2024-08-29 15:38:21.543,136,0,1358,0,1705,1997,0,914,2351,4095
2024-08-29 15:38:21.593,398,0,1321,0,1702,2139,23,809,2750,3832
2024-08-29 15:38:21.644,684,0,1165,0,1564,2269,211,831,2812,2805
2024-08-29 15:38:21.694,935,0,981,447,1351,2212,378,845,2577,1965
2024-08-29 15:38:21.744,1235,0,875,1849,958,2185,1003,942,2129,1092
2024-08-29 15:38:21.794,1769,0,971,3741,1250,2109,2415,886,1652,338
2024-08-29 15:38:21.844,2807,0,1012,4095,1884,1946,4095,393,1224,0
2024-08-29 15:38:21.894,4095,234,1023,4095,1776,1814,4095,10,904,0
2024-08-29 15:38:21.944,4095,658,1083,4095,1789,1676,4095,0,724,0
2024-08-29 15:38:21.994,4095,1303,1135,4095,1623,1507,4095,185,667,0
2024-08-29 15:38:22.044,4095,1959,1159,4095,1880,1367,3405,519,714,0
2024-08-29 15:38:22.094,4095,2516,1173,3827,1952,1207,2667,903,837,212
2024-08-29 15:38:22.144,3291,2867,1190,3019,1679,1135,1975,1253,1012,549
2024-08-29 15:38:22.195,2217,3061,1253,2342,1681,1243,1277,1608,1236,911
2024-08-29 15:38:22.245,1257,3177,1337,1678,1498,1332,659,1839,1389,1298
2024-08-29 15:38:22.296,563,3671,1434,920,1298,1523,157,1967,1687,1973
2024-08-29 15:38:22.348,89,4095,1703,214,1171,1563,0,2297,2108,2967
2024-08-29 15:38:22.398,0,4095,2007,0,1248,1477,0,3218,2539,4095
2024-08-29 15:38:22.447,0,4095,2189,0,1331,1319,0,4095,2835,4095
2024-08-29 15:38:22.497,0,4095,2283,0,1042,1298,0,4095,2915,4095
2024-08-29 15:38:22.547,123,4095,2315,0,879,1383,92,4095,2675,3847
2024-08-29 15:38:22.598,377,4095,2315,0,1485,1520,254,3732,2247,2748
2024-08-29 15:38:22.648,637,2941,2199,1,1550,1705,723,2950,1787,1880
2024-08-29 15:38:22.699,855,1291,2102,293,1238,1892,2074,2173,1389,1123
2024-08-29 15:38:22.749,1117,0,2005,1003,1499,2075,3987,1456,1094,413
2024-08-29 15:38:22.798,1502,0,1895,2151,1738,2091,4095,949,917,0
2024-08-29 15:38:22.848,2406,0,1765,3512,2095,2004,4095,634,811,0
2024-08-29 15:38:22.896,3455,0,1675,4095,1835,1741,4095,473,763,0
2024-08-29 15:38:22.946,4095,0,1627,4095,988,1553,3541,395,782,0
2024-08-29 15:38:22.996,4095,0,1605,4095,987,1355,2712,454,879,0
2024-08-29 15:38:23.046,4095,0,1591,4095,1235,1354,1961,588,1066,142
2024-08-29 15:38:23.096,3740,0,1557,3957,1448,1174,1223,637,1268,543
2024-08-29 15:38:23.146,3237,0,1425,3111,1229,991,583,489,1399,951
2024-08-29 15:38:23.197,2587,7,1181,2301,1333,949,52,326,1581,1294
2024-08-29 15:38:23.247,1778,475,936,1641,1847,933,0,297,1981,1829
2024-08-29 15:38:23.299,1030,1135,726,1049,1949,863,0,508,2460,2703
2024-08-29 15:38:23.349,489,1801,487,599,1971,975,0,792,2779,3979
2024-08-29 15:38:23.398,156,2439,333,153,1833,1109,0,1035,2779,4095
2024-08-29 15:38:23.448,35,2921,255,0,2133,1264,105,1428,2428,4095
2024-08-29 15:38:23.498,0,3339,267,0,2348,1382,270,2086,1991,4095
2024-08-29 15:38:23.549,0,3556,367,0,1876,1407,590,3023,1595,3257
2024-08-29 15:38:23.599,0,3559,501,0,1930,1447,1578,4043,1257,2311
2024-08-29 15:38:23.649,0,3582,633,0,1736,1485,3261,4095,980,1443
2024-08-29 15:38:23.699,0,3451,751,125,1617,1587,4095,4095,798,733
2024-08-29 15:38:23.750,53,3389,1059,308,1652,1868,4095,3275,726,51
2024-08-29 15:38:23.800,389,3387,1517,414,1471,2070,4095,2390,763,0
2024-08-29 15:38:23.850,781,3373,1931,855,1591,2206,3803,1690,857,0
2024-08-29 15:38:23.900,1511,3341,2223,1913,1447,2283,2847,1164,997,0
2024-08-29 15:38:23.950,2831,3051,2357,3155,1417,2249,2103,719,1157,0
2024-08-29 15:38:23.999,4095,2348,2392,4095,1655,2239,1416,363,1289,0
2024-08-29 15:38:24.050,4095,1209,2377,4095,1565,2134,838,116,1443,213
2024-08-29 15:38:24.100,4095,181,2285,4095,1263,2012,246,1,1855,773
2024-08-29 15:38:24.151,4095,0,2197,3867,1654,1873,2,71,2391,1291
2024-08-29 15:38:24.201,4095,0,2189,3193,1725,1676,1,275,2759,1693
2024-08-29 15:38:24.252,3367,0,2078,2457,1631,1529,0,543,2793,2375
2024-08-29 15:38:24.302,2365,0,2023,1695,1463,1288,0,718,2492,3357
2024-08-29 15:38:24.352,1351,0,1994,1001,1213,1078,1,623,2040,4095
2024-08-29 15:38:24.401,526,0,1940,309,1195,952,143,477,1562,4095
2024-08-29 15:38:24.451,0,123,1813,0,1398,1069,296,502,1134,4095
2024-08-29 15:38:24.501,0,465,1775,0,1558,1269,968,715,819,3692
2024-08-29 15:38:24.552,0,1015,1709,0,1228,1353,2477,1222,623,2637
2024-08-29 15:38:24.602,0,1675,1611,0,1342,1330,4095,1726,575,1784
2024-08-29 15:38:24.652,0,2184,1545,0,1492,1293,4095,2039,635,1101
2024-08-29 15:38:24.702,0,2659,1509,0,1757,1239,4095,2187,779,437
2024-08-29 15:38:24.752,181,3091,1543,0,1721,1317,4024,2679,987,0
2024-08-29 15:38:24.803,469,3255,1547,511,1737,1457,3160,3272,1211,0
2024-08-29 15:38:24.853,795,3355,1619,2131,1884,1605,2478,3499,1368,0
2024-08-29 15:38:24.903,1150,3598,1737,4095,1847,1775,1799,3327,1669,0
2024-08-29 15:38:24.953,1640,4095,1948,4095,1507,1895,1096,2995,2135,13
2024-08-29 15:38:25.003,2683,4095,2054,4095,1003,2074,476,2483,2584,268
2024-08-29 15:38:25.054,4095,4095,2107,4095,672,2275,3,1974,2915,600
2024-08-29 15:38:25.104,4095,4095,2073,4095,1241,2335,5,1571,3007,973
2024-08-29 15:38:25.155,4095,4095,1930,4095,1764,2389,5,1291,2790,1277
2024-08-29 15:38:25.206,4095,3247,1891,3421,1426,2229,3,1222,2327,1916
2024-08-29 15:38:25.257,3925,1560,1837,2663,1624,1892,5,1171,1861,2875
2024-08-29 15:38:25.307,2941,103,1805,1934,1222,1637,126,1115,1493,4095
2024-08-29 15:38:25.356,1950,0,1752,1201,1256,1501,373,1114,1183,4095
2024-08-29 15:38:25.406,1132,0,1611,500,1650,1339,757,783,923,4095
2024-08-29 15:38:25.456,539,0,1495,0,1909,1229,2028,237,766,4067
2024-08-29 15:38:25.507,95,0,1382,0,2115,1237,4021,11,711,2921
2024-08-29 15:38:25.557,0,0,1365,0,2420,1181,4095,117,721,2004
2024-08-29 15:38:25.607,0,0,1372,0,2260,1021,4095,492,800,1263
2024-08-29 15:38:25.657,0,0,1357,0,1577,971,4095,857,949,677
2024-08-29 15:38:25.707,0,0,1171,0,1724,1061,3719,1094,1131,158
2024-08-29 15:38:25.758,0,252,867,0,1637,1062,2855,1297,1326,0
2024-08-29 15:38:25.808,0,730,604,3,1557,1033,2121,1463,1517,0
2024-08-29 15:38:25.858,0,1274,341,603,1597,1223,1371,1580,1861,0
2024-08-29 15:38:25.908,141,1882,185,2025,1604,1499,732,1686,2355,0
2024-08-29 15:38:25.958,457,2323,147,3658,1811,1885,190,2083,2765,55
2024-08-29 15:38:26.008,863,2601,167,4095,1822,2206,5,2824,2853,263
2024-08-29 15:38:26.058,1599,2950,349,4095,1619,2375,4,3476,2569,637
2024-08-29 15:38:26.109,2875,3531,440,4095,1558,2315,5,3758,2132,1093
2024-08-29 15:38:26.159,4095,4095,547,4095,1463,2254,5,3611,1703,1469
2024-08-29 15:38:26.211,4095,4095,670,4095,1932,2247,4,3240,1291,2329
2024-08-29 15:38:26.261,4095,4095,774,3514,2459,2120,158,2669,979,3483
2024-08-29 15:38:26.311,4095,4095,921,2759,2623,1851,487,2036,755,4095
