2024-08-27 15:13:14.154,3807,1769,2687,1,997,0,2281,371,1735,0
2024-08-27 15:13:14.259,959,2522,1126,59,4095,0,693,4095,1470,754
2024-08-27 15:13:14.307,0,3027,251,709,4095,397,431,4095,1553,3025
2024-08-27 15:13:14.356,0,3773,0,1408,4095,3115,605,4095,1711,4095
2024-08-27 15:13:14.406,0,4095,0,1917,4095,4095,1045,4095,1805,4095
2024-08-27 15:13:14.456,0,3992,344,2067,4042,4095,1401,2809,1715,4095
2024-08-27 15:13:14.506,0,3379,1528,2941,2611,4095,1526,1267,1593,4095
2024-08-27 15:13:14.556,0,2685,2677,4095,1053,4095,1587,0,1563,3304
2024-08-27 15:13:14.606,0,1944,3555,4095,0,4095,1627,0,1619,1644
2024-08-27 15:13:14.656,0,1205,4095,4095,0,4095,1721,0,1785,0
2024-08-27 15:13:14.706,0,559,4042,4095,0,4095,1887,0,2068,0
2024-08-27 15:13:14.756,0,124,3561,4095,0,1790,2087,0,2344,0
2024-08-27 15:13:14.806,147,0,3209,4095,0,0,2318,0,2501,0
2024-08-27 15:13:14.857,1685,0,2665,2808,0,0,2488,0,2523,158
2024-08-27 15:13:14.908,4095,0,1643,1117,0,0,2596,307,2399,1695
2024-08-27 15:13:14.956,4095,117,631,0,0,0,2501,3028,2235,4095
2024-08-27 15:13:15.006,4095,511,0,0,105,0,1801,4095,2030,4095
2024-08-27 15:13:15.056,4095,1062,0,0,2284,0,840,4095,1835,4095
2024-08-27 15:13:15.106,4095,1641,35,0,4095,0,426,4095,1695,4095
2024-08-27 15:13:15.156,4095,2280,573,0,4095,0,552,4095,1583,3781
2024-08-27 15:13:15.206,3567,2834,1619,0,4095,2,952,2508,1463,2492
2024-08-27 15:13:15.258,2175,3815,2637,0,4095,4095,1381,422,1353,1273
2024-08-27 15:13:15.309,787,4095,3447,2,4095,4095,1528,0,1322,148
2024-08-27 15:13:15.359,0,4095,4012,169,2845,4095,1566,0,1305,0
